"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","CD8_State"
1.67784859208919e-127,0.739052637172335,0.387,0.186,3.17532846052879e-123,"4","ASXL2","CD8_Activated"
1.08267574536482e-138,0.736050326970711,0.407,0.193,2.04896384810291e-134,"4","RHBDD2","CD8_Activated"
5.60902299175694e-96,0.73353767649005,0.252,0.114,1.06150760119e-91,"4","BCL2","CD8_Activated"
3.23815759649241e-138,0.732987176091506,0.443,0.218,6.12821325136189e-134,"4","JOSD1","CD8_Activated"
7.32021902989268e-176,0.73202402778017,0.574,0.286,1.38535145140719e-171,"4","FABP5","CD8_Activated"
7.24555062278902e-201,0.731410493094272,0.679,0.349,1.37122045536282e-196,"4","RGS2","CD8_Activated"
7.73358781644475e-252,0.727751182976818,0.831,0.47,1.46358149426217e-247,"4","NR3C1","CD8_Activated"
1.3001588080807e-210,0.726449787399354,0.627,0.286,2.46055054429272e-206,"4","CD27","CD8_Activated"
1.23776695337028e-117,0.723945003023778,0.361,0.174,2.34247395925325e-113,"4","RILPL2","CD8_Activated"
6.14124867296601e-115,0.722963182675829,0.347,0.167,1.16223131135882e-110,"4","GPR18","CD8_Activated"
1.34245696770811e-101,0.712106769496949,0.285,0.132,2.54059981138761e-97,"4","BATF","CD8_Activated"
2.02498559922548e-190,0.707739724823299,0.698,0.379,3.83228524653423e-186,"4","HLA-DQA1","CD8_Activated"
3.80913018038113e-162,0.707094882087329,0.599,0.322,7.20877886637129e-158,"4","CCND2","CD8_Activated"
1.98914324119007e-154,0.701235581696855,0.529,0.268,3.76445358395221e-150,"4","PPP1R16B","CD8_Activated"
1.48335192037492e-117,0.697088821355802,0.356,0.169,2.80724350930953e-113,"4","PHYKPL","CD8_Activated"
3.03782717526361e-94,0.689117199919989,0.288,0.138,5.74908792918638e-90,"4","OTULIN","CD8_Activated"
1.70469705535149e-210,0.658741917601869,0.829,0.486,3.22613917725269e-206,"4","TNFRSF1B","CD8_Activated"
7.6744351667043e-78,0.646197993695929,0.29,0.15,1.45238685529879e-73,"4","YWHAH","CD8_Activated"
1.22545599255304e-118,0.637966948241565,0.536,0.306,2.31917546590663e-114,"4","XCL2","CD8_Activated"
2.04564044815402e-104,0.63723212471084,0.312,0.146,3.87137454813148e-100,"4","PAG1","CD8_Activated"
4.98629511724196e-98,0.628879025174185,0.372,0.192,9.43656350938042e-94,"4","RNF168","CD8_Activated"
4.0264990844616e-148,0.626346693078597,0.679,0.385,7.62014951734358e-144,"4","NR4A3","CD8_Activated"
2.52682621494215e-79,0.623559427354438,0.25,0.12,4.78201861177803e-75,"4","ELMO1","CD8_Activated"
2.02490206076335e-113,0.623108171095398,0.448,0.233,3.83212714999464e-109,"4","NFKB1","CD8_Activated"
7.36894142864115e-156,0.622425475618626,0.742,0.422,1.39457216537034e-151,"4","RBM38","CD8_Activated"
6.63324248987395e-73,0.619080978473627,0.288,0.151,1.25534114120865e-68,"4","MAP1LC3A","CD8_Activated"
2.34420318291898e-123,0.615120139550063,0.57,0.323,4.43640452367417e-119,"4","BAX","CD8_Activated"
4.8408532650027e-106,0.612748552023442,0.447,0.239,9.16131480401762e-102,"4","PSMD13","CD8_Activated"
8.9791357128537e-81,0.612294058735716,0.3,0.153,1.69930143365756e-76,"4","ARL8B","CD8_Activated"
8.35538126312115e-117,0.607203940606781,0.476,0.251,1.58125590404568e-112,"4","PLEKHA2","CD8_Activated"
2.10496932686494e-82,0.607167342310235,0.346,0.186,3.98365445109191e-78,"4","HIST1H1E","CD8_Activated"
2.30722533073915e-132,0.596262673508392,0.583,0.314,4.36642393842383e-128,"4","CD6","CD8_Activated"
1.8915539748121e-123,0.589948729171465,0.596,0.329,3.5797658973319e-119,"4","BCL3","CD8_Activated"
2.00767919540255e-80,0.588504159436697,0.345,0.185,3.79953287729932e-76,"4","BHLHE40","CD8_Activated"
2.62510839022372e-91,0.588211122698091,0.397,0.215,4.9680176284984e-87,"4","GLUD1","CD8_Activated"
1.70162528725815e-109,0.587650075265641,0.445,0.23,3.22032585613605e-105,"4","TRAT1","CD8_Activated"
6.97303013835064e-151,0.584177879314175,0.748,0.43,1.31964595368286e-146,"4","GSPT1","CD8_Activated"
1.00606179313256e-105,0.579081982287035,0.465,0.249,1.90397194350337e-101,"4","HLA-DMA","CD8_Activated"
1.0760952235023e-90,0.577899360072122,0.392,0.209,2.0365102104781e-86,"4","NIN","CD8_Activated"
1.47118085989922e-164,0.572171473840132,0.817,0.499,2.78420977735928e-160,"4","CEMIP2","CD8_Activated"
8.24764505852407e-131,0.570087064928777,0.668,0.387,1.56086682732568e-126,"4","STAT3","CD8_Activated"
7.03283865216739e-112,0.567207342157827,0.573,0.324,1.33096471492268e-107,"4","KPNA2","CD8_Activated"
6.56768502248799e-81,0.565294502380561,0.333,0.174,1.24293439050585e-76,"4","DCTN6","CD8_Activated"
5.92385220569268e-107,0.563505743874189,0.54,0.305,1.12108902992734e-102,"4","NFATC2","CD8_Activated"
2.34860651487575e-105,0.56279075979599,0.527,0.296,4.44473782940235e-101,"4","ANXA5","CD8_Activated"
9.13499184151328e-82,0.560306872855352,0.341,0.18,1.72879720600639e-77,"4","GNA13","CD8_Activated"
6.00234866776174e-79,0.558889443275898,0.373,0.205,1.13594448537391e-74,"4","MAZ","CD8_Activated"
8.05724305611047e-88,0.555195920514252,0.412,0.225,1.52483324836891e-83,"4","HBP1","CD8_Activated"
5.90732766999836e-110,0.554034890931653,0.599,0.344,1.11796176154719e-105,"4","PTP4A1","CD8_Activated"
8.63022794785093e-64,0.553212610165811,0.253,0.132,1.63327063913079e-59,"4","TSSC4","CD8_Activated"
1.40584134612013e-74,0.544785383709506,0.331,0.176,2.66055474753234e-70,"4","NFKB2","CD8_Activated"
4.08557502814522e-70,0.544643437756186,0.308,0.166,7.73195074076483e-66,"4","TRIM28","CD8_Activated"
4.08191350033406e-96,0.537759778920542,0.533,0.304,7.72502129938221e-92,"4","PPP2CA","CD8_Activated"
5.7764212307307e-110,0.537401008299855,0.597,0.347,1.09318771791578e-105,"4","CDKN1B","CD8_Activated"
3.07206914793359e-161,0.534444440312084,0.904,0.581,5.81389086246431e-157,"4","COTL1","CD8_Activated"
8.67490710247995e-104,0.534230187020069,0.574,0.329,1.64172616914433e-99,"4","FKBP1A","CD8_Activated"
1.01708692353242e-78,0.532402035521252,0.346,0.184,1.92483700278511e-74,"4","RAB10","CD8_Activated"
3.31816441364509e-81,0.530023550594336,0.423,0.24,6.27962615282334e-77,"4","DDX3Y","CD8_Activated"
8.06927554250932e-89,0.527279374802399,0.455,0.254,1.52711039641989e-84,"4","SYNGR2","CD8_Activated"
2.86438686712406e-60,0.52398677853549,0.26,0.139,5.42085214603228e-56,"4","IGF2R","CD8_Activated"
3.192691300327e-115,0.517694630219791,0.726,0.428,6.04216828586884e-111,"4","DUSP5","CD8_Activated"
3.65654804884798e-63,0.516263679938052,0.284,0.153,6.92001718244481e-59,"4","UBN1","CD8_Activated"
2.03202575419277e-102,0.512923281635089,0.565,0.32,3.84560873980981e-98,"4","MAPRE2","CD8_Activated"
6.57315619710375e-77,0.512294112080373,0.426,0.243,1.24396981030188e-72,"4","SERPINB9","CD8_Activated"
5.22825651197546e-61,0.510817244658719,0.268,0.144,9.89447544891355e-57,"4","EPSTI1","CD8_Activated"
7.05387208016811e-93,0.508658352904792,0.495,0.277,1.33494529117181e-88,"4","USP11","CD8_Activated"
1.68028371332271e-77,0.508204352215916,0.396,0.221,3.17993692746324e-73,"4","MRPS6","CD8_Activated"
9.96194275492708e-89,0.508000211479626,0.512,0.301,1.88529766636995e-84,"4","CXCR6","CD8_Activated"
2.75344635972515e-85,0.507060641850001,0.483,0.274,5.21089723577984e-81,"4","JMJD6","CD8_Activated"
4.07577615747196e-85,0.504412587958429,0.409,0.222,7.71340637801569e-81,"4","RFTN1","CD8_Activated"
3.5580650919002e-70,0.497111478595627,0.363,0.203,6.73363818642114e-66,"4","RNF115","CD8_Activated"
7.24105369219051e-65,0.496426413491044,0.328,0.182,1.37036941124705e-60,"4","HMCES","CD8_Activated"
3.64525180067337e-73,0.489345162990626,0.424,0.245,6.89863903277435e-69,"4","VDAC1","CD8_Activated"
5.10457538243581e-75,0.488032130031991,0.46,0.273,9.66040891125978e-71,"4","CHST12","CD8_Activated"
3.80408157474083e-81,0.482815716813396,0.428,0.237,7.19922438019702e-77,"4","CHIC2","CD8_Activated"
1.26953954913983e-91,0.481502393474671,0.63,0.376,2.40260359674714e-87,"4","HLA-DRA","CD8_Activated"
1.87144616145698e-96,0.481019520554594,0.638,0.384,3.54171186055734e-92,"4","PPP1R2","CD8_Activated"
1.93786447795021e-80,0.480614279797084,0.45,0.255,3.66740852452077e-76,"4","PPM1G","CD8_Activated"
2.04817300024405e-55,0.47734877995467,0.281,0.157,3.87616740296187e-51,"4","LAP3","CD8_Activated"
2.62542851557054e-55,0.476708885003592,0.251,0.136,4.96862346571725e-51,"4","UBASH3A","CD8_Activated"
1.17421019841025e-56,0.476236936681602,0.299,0.169,2.2221928004914e-52,"4","BTG3","CD8_Activated"
3.49297960305843e-61,0.474371813036134,0.352,0.202,6.61046389878808e-57,"4","KDM6B","CD8_Activated"
4.08373294383983e-89,0.473577571108286,0.524,0.298,7.72846459621689e-85,"4","SPTAN1","CD8_Activated"
2.56260511673627e-76,0.47085533640625,0.441,0.249,4.84973018342338e-72,"4","MAP2K2","CD8_Activated"
2.61649167283151e-81,0.467819592029377,0.498,0.288,4.95171049083364e-77,"4","CCT3","CD8_Activated"
8.99485676811496e-71,0.467493332325358,0.395,0.225,1.70227664336576e-66,"4","GBP2","CD8_Activated"
2.46556459981903e-54,0.466097252224128,0.286,0.162,4.66608100515751e-50,"4","NUDT4","CD8_Activated"
3.82355534575494e-77,0.464647309932206,0.495,0.291,7.23607849184122e-73,"4","BIRC3","CD8_Activated"
1.59752632436954e-53,0.46238905820517,0.303,0.176,3.02331856886936e-49,"4","B3GNT2","CD8_Activated"
8.64657491593866e-68,0.460860306119765,0.386,0.22,1.63636430284139e-63,"4","INPP4B","CD8_Activated"
2.56049298492614e-71,0.459826232800834,0.427,0.246,4.84573297397271e-67,"4","RAB27A","CD8_Activated"
1.69302860071782e-64,0.459582726292271,0.348,0.196,3.20405662685847e-60,"4","VOPP1","CD8_Activated"
1.13713944685452e-68,0.456279251638181,0.381,0.215,2.15203640317218e-64,"4","ARID5B","CD8_Activated"
1.1876427781572e-51,0.45585735034482,0.287,0.164,2.2476139576625e-47,"4","GNL1","CD8_Activated"
1.58800595028249e-79,0.455694749342466,0.523,0.305,3.00530126090961e-75,"4","CSNK1D","CD8_Activated"
2.79641438461681e-50,0.455182765316919,0.279,0.16,5.29221422288732e-46,"4","RAB22A","CD8_Activated"
6.00662462418966e-87,0.44877767760395,0.672,0.418,1.13675371012789e-82,"4","ARID4B","CD8_Activated"
6.37807769499097e-58,0.44791932279188,0.25,0.132,1.20705120377704e-53,"4","TLK1","CD8_Activated"
3.71458198968232e-53,0.446449744359699,0.266,0.148,7.02984641547379e-49,"4","MSL2","CD8_Activated"
2.64322012204162e-54,0.445329333274067,0.309,0.178,5.00229408096376e-50,"4","SAR1B","CD8_Activated"
2.75192520277208e-44,0.441543285508697,0.253,0.147,5.20801844624616e-40,"4","PIK3AP1","CD8_Activated"
3.83760438742545e-69,0.441491113954804,0.476,0.285,7.26266630320266e-65,"4","PTPN7","CD8_Activated"
1.60665012529874e-51,0.441200431126999,0.252,0.139,3.04058536212787e-47,"4","ATXN1","CD8_Activated"
9.14921531862866e-75,0.441071057768793,0.393,0.216,1.73148899905047e-70,"4","SIRPG","CD8_Activated"
1.62988753262083e-55,0.439591123560197,0.256,0.138,3.08456215548491e-51,"4","JAK3","CD8_Activated"
2.9673705833966e-76,0.439194173618617,0.53,0.316,5.61574882907807e-72,"4","NSD3","CD8_Activated"
2.83522415254293e-61,0.438124530751635,0.42,0.251,5.36566170868749e-57,"4","OASL","CD8_Activated"
2.27755633154421e-63,0.437816249818388,0.462,0.29,4.31027535744743e-59,"4","XCL1","CD8_Activated"
2.05398497552526e-65,0.436399088502076,0.444,0.264,3.88716656618156e-61,"4","MRFAP1","CD8_Activated"
1.90230305496961e-66,0.435886827843638,0.346,0.19,3.60010853152999e-62,"4","DGKZ","CD8_Activated"
1.95040565789651e-54,0.433657009914679,0.259,0.141,3.69114270756915e-50,"4","RUNX1","CD8_Activated"
1.42420869469319e-50,0.430502902883361,0.291,0.167,2.69531495470687e-46,"4","OSER1","CD8_Activated"
6.61392189020312e-59,0.423697211756978,0.383,0.226,1.25168471772094e-54,"4","CCSER2","CD8_Activated"
1.67372066346908e-51,0.417856449786261,0.354,0.213,3.16751635561523e-47,"4","CXCR3","CD8_Activated"
4.58511573694616e-75,0.413954736955851,0.595,0.362,8.67733153217061e-71,"4","SH3KBP1","CD8_Activated"
4.73056070527741e-72,0.409645369202578,0.547,0.332,8.95258613473749e-68,"4","PAK2","CD8_Activated"
1.85168577635322e-58,0.40931762847884,0.435,0.264,3.50431533174847e-54,"4","ETF1","CD8_Activated"
2.72317527621339e-45,0.408110037901856,0.254,0.145,5.15360921023385e-41,"4","LUC7L","CD8_Activated"
1.83976107373993e-52,0.407625223416942,0.36,0.215,3.48174783205282e-48,"4","PAF1","CD8_Activated"
1.81905007652859e-78,0.40746058832964,0.81,0.509,3.44255226983035e-74,"4","CD8B","CD8_Activated"
3.27543102238394e-75,0.406967173517346,0.615,0.375,6.19875320986161e-71,"4","CNOT6L","CD8_Activated"
7.93959409398798e-57,0.405495350142603,0.416,0.252,1.50256818228723e-52,"4","FAM107B","CD8_Activated"
6.73816474940656e-61,0.405061472896784,0.476,0.29,1.27519767882519e-56,"4","HNRNPAB","CD8_Activated"
1.24174322452276e-43,0.404997012005109,0.29,0.174,2.34999905240932e-39,"4","SMU1","CD8_Activated"
2.09050634068176e-76,0.404751923533168,0.59,0.355,3.95628324974024e-72,"4","AC016831.7","CD8_Activated"
1.63744708173363e-75,0.399755259711553,0.731,0.467,3.0988686021809e-71,"4","ATP1B3","CD8_Activated"
3.58371736628957e-46,0.39877899969832,0.273,0.157,6.782185115703e-42,"4","BRD7","CD8_Activated"
8.04385367420428e-50,0.397980529123903,0.332,0.196,1.52229930784316e-45,"4","ENC1","CD8_Activated"
1.83220425506879e-46,0.397353211196294,0.272,0.157,3.46744655271769e-42,"4","PER1","CD8_Activated"
3.43440757934961e-49,0.396834803253846,0.326,0.193,6.49961634391914e-45,"4","WAC","CD8_Activated"
1.03169607118756e-50,0.39440557755185,0.267,0.149,1.95248481472246e-46,"4","GTF2I","CD8_Activated"
7.45213072184389e-54,0.394361191470598,0.379,0.227,1.41031573910896e-49,"4","PPP1CC","CD8_Activated"
2.66947908341035e-44,0.393717664315398,0.261,0.151,5.05198916535409e-40,"4","PABPC4","CD8_Activated"
1.73989428924122e-52,0.393659103843716,0.353,0.21,3.29274994238901e-48,"4","FASLG","CD8_Activated"
2.48997694636125e-58,0.390985209356949,0.521,0.33,4.71228137098866e-54,"4","SMARCA5","CD8_Activated"
9.24810440425724e-45,0.390915486069641,0.265,0.154,1.75020375850568e-40,"4","ASNA1","CD8_Activated"
1.85557538512097e-44,0.390098183601766,0.272,0.159,3.51167641634143e-40,"4","POM121C","CD8_Activated"
1.48941936424191e-47,0.386470472801524,0.3,0.176,2.81872614682781e-43,"4","RANBP1","CD8_Activated"
1.58879262243389e-41,0.38608739982507,0.264,0.157,3.00679003795613e-37,"4","SOCS3","CD8_Activated"
3.20428548047233e-64,0.385417690959543,0.652,0.418,6.06411027179389e-60,"4","IDI1","CD8_Activated"
6.83487407531158e-65,0.385064331787048,0.482,0.287,1.29349991875272e-60,"4","IKZF3","CD8_Activated"
2.94113653577399e-75,0.381223702000703,0.802,0.544,5.56610089395227e-71,"4","ZFP36L1","CD8_Activated"
3.28366489694733e-62,0.380300899118547,0.66,0.437,6.21433581747283e-58,"4","PKM","CD8_Activated"
1.57380381216323e-48,0.380050864565328,0.341,0.204,2.97842371451891e-44,"4","ARPP19","CD8_Activated"
2.73734863748618e-54,0.379501484820566,0.406,0.246,5.1804322964426e-50,"4","YWHAE","CD8_Activated"
1.47289673352586e-44,0.379477946537118,0.308,0.185,2.78745706819769e-40,"4","TNIP1","CD8_Activated"
3.48675137781066e-41,0.379099931393389,0.267,0.159,6.59867698250668e-37,"4","OGFR","CD8_Activated"
7.14864345815249e-45,0.378673550221524,0.294,0.174,1.35288077445536e-40,"4","TCIRG1","CD8_Activated"
1.16995528316031e-41,0.377530449438613,0.27,0.16,2.21414037338088e-37,"4","BNIP3L","CD8_Activated"
2.47720615789194e-47,0.373435527633147,0.333,0.199,4.6881126538105e-43,"4","CCDC12","CD8_Activated"
4.05946435350993e-70,0.369141474906102,0.99,0.713,7.68253628901755e-66,"4","CREM","CD8_Activated"
1.70035509550715e-41,0.36610560281277,0.261,0.153,3.21792201824729e-37,"4","CUL3","CD8_Activated"
7.44092149868526e-57,0.365228702906328,0.458,0.279,1.40819439362619e-52,"4","B4GALT1","CD8_Activated"
4.76235086099079e-49,0.364636710499162,0.326,0.192,9.01274900442508e-45,"4","SPPL2A","CD8_Activated"
3.73700462601632e-44,0.361816060076343,0.304,0.182,7.07228125473589e-40,"4","SURF2","CD8_Activated"
4.39514121953554e-43,0.361774449350609,0.283,0.167,8.31780475797101e-39,"4","NUTF2","CD8_Activated"
1.17107890077082e-42,0.361684711567799,0.294,0.177,2.21626681970877e-38,"4","STT3B","CD8_Activated"
1.57976988573281e-36,0.358646835699977,0.271,0.167,2.98971450874934e-32,"4","RAB1A","CD8_Activated"
1.08249955320539e-39,0.358591867254013,0.264,0.158,2.0486304044412e-35,"4","RAMMET","CD8_Activated"
8.48433992859914e-39,0.357967684312511,0.284,0.173,1.60566133148739e-34,"4","YIPF5","CD8_Activated"
2.15714163808529e-38,0.357230885581143,0.309,0.193,4.08239055007642e-34,"4","RELA","CD8_Activated"
1.13497833354941e-46,0.357226514726544,0.359,0.218,2.14794649624225e-42,"4","YTHDF2","CD8_Activated"
3.1987512057094e-56,0.357120533969913,0.556,0.354,6.05363665680504e-52,"4","CHD1","CD8_Activated"
7.26968705063351e-42,0.355029919005669,0.317,0.195,1.37578827433239e-37,"4","GATA3","CD8_Activated"
2.55075639831204e-50,0.354712025832564,0.444,0.276,4.82730648380554e-46,"4","ADRM1","CD8_Activated"
4.55440484534627e-43,0.354451115781713,0.302,0.182,8.61921116981782e-39,"4","HECTD1","CD8_Activated"
4.52106991207443e-42,0.352102547315761,0.266,0.156,8.55612480860086e-38,"4","NEDD9","CD8_Activated"
3.3013628382821e-51,0.351589641919388,0.439,0.271,6.24782917144887e-47,"4","CLTA","CD8_Activated"
4.05066396492957e-57,0.351524281219953,0.629,0.408,7.66588155362921e-53,"4","TAP1","CD8_Activated"
1.61898031764928e-58,0.350911529097845,0.665,0.426,3.06392025115126e-54,"4","SDCBP","CD8_Activated"
7.06336903904508e-59,0.349588213295296,0.659,0.428,1.33674259063928e-54,"4","PRKCH","CD8_Activated"
3.14053002443901e-44,0.349040890548869,0.291,0.172,5.94345307125082e-40,"4","PJA2","CD8_Activated"
2.11621223292867e-44,0.348966270897873,0.325,0.196,4.00493165081751e-40,"4","CPNE1","CD8_Activated"
3.66459829392156e-46,0.348137815317706,0.347,0.21,6.93525227124655e-42,"4","ATP6V0D1","CD8_Activated"
7.28150748598505e-56,0.346833824153053,0.614,0.395,1.37802529172267e-51,"4","PGAM1","CD8_Activated"
5.47372963241472e-43,0.346397305718806,0.342,0.212,1.03590333293449e-38,"4","SIAH2","CD8_Activated"
1.83891368396538e-59,0.346198575531462,0.63,0.397,3.48014414690448e-55,"4","CLEC2D","CD8_Activated"
2.0040835227667e-46,0.346186344363298,0.335,0.201,3.79272806683599e-42,"4","TMEM259","CD8_Activated"
1.680044599241e-61,0.344776483366504,0.791,0.542,3.17948440406358e-57,"4","ADGRE5","CD8_Activated"
1.44331134977575e-41,0.343859044145179,0.312,0.19,2.7314667294506e-37,"4","LUC7L2","CD8_Activated"
7.79050498175115e-48,0.343529452294678,0.398,0.245,1.47435306779641e-43,"4","PAFAH1B1","CD8_Activated"
3.94311700148876e-40,0.342808843103233,0.287,0.173,7.46234892531747e-36,"4","EIF4G1","CD8_Activated"
5.42076185221461e-36,0.342094163928678,0.262,0.16,1.02587918053162e-31,"4","CDV3","CD8_Activated"
2.46626955508628e-42,0.341993582123632,0.332,0.203,4.66741513300079e-38,"4","ZMAT2","CD8_Activated"
8.59989612258043e-39,0.341963938646837,0.259,0.154,1.62753034119835e-34,"4","CD2BP2","CD8_Activated"
4.20711539586895e-43,0.341885355767746,0.373,0.235,7.96196588668199e-39,"4","MTHFD2","CD8_Activated"
1.53283829933115e-47,0.339898191684222,0.415,0.257,2.9008964814842e-43,"4","NRBP1","CD8_Activated"
2.23820942420764e-55,0.338824003428672,0.721,0.484,4.23581133531295e-51,"4","PARK7","CD8_Activated"
2.62440104318287e-38,0.338659369973475,0.271,0.164,4.96667897422358e-34,"4","CISD2","CD8_Activated"
1.73593263605435e-52,0.338640019142756,0.723,0.483,3.28525251373286e-48,"4","ARF6","CD8_Activated"
1.62987940291226e-38,0.338318296010195,0.255,0.152,3.08454677001145e-34,"4","PPM1B","CD8_Activated"
2.16721559248817e-35,0.337978499239066,0.25,0.152,4.10145550878387e-31,"4","FYTTD1","CD8_Activated"
5.06019791891036e-55,0.337813406889896,0.595,0.382,9.57642456153786e-51,"4","SURF4","CD8_Activated"
9.17231488370132e-47,0.337131554483482,0.376,0.23,1.73586059174047e-42,"4","SDF4","CD8_Activated"
4.41387134856323e-37,0.336011952963418,0.264,0.16,8.3532515271559e-33,"4","DAZAP1","CD8_Activated"
5.57882636422814e-36,0.3353840220052,0.252,0.152,1.05579288943018e-31,"4","STX5","CD8_Activated"
1.5008049679312e-38,0.332882305295042,0.264,0.158,2.8402734018098e-34,"4","SMARCC1","CD8_Activated"
3.2331885738385e-45,0.332654690428154,0.354,0.216,6.11880937598937e-41,"4","MTPN","CD8_Activated"
1.25734829217351e-46,0.331562929479963,0.445,0.283,2.37953164293837e-42,"4","NDFIP1","CD8_Activated"
7.62829702342428e-53,0.330266689341834,0.752,0.503,1.44365521168305e-48,"4","UBE2B","CD8_Activated"
7.26989313743243e-45,0.329780972157979,0.378,0.235,1.37582727625909e-40,"4","GOLPH3","CD8_Activated"
1.8836877668305e-41,0.329327924139574,0.278,0.166,3.56487909872672e-37,"4","CLTC","CD8_Activated"
2.48535816511293e-38,0.327155595965585,0.304,0.188,4.70354032747622e-34,"4","CASP3","CD8_Activated"
7.8992841269621e-41,0.326978319869122,0.313,0.191,1.49493952102758e-36,"4","STIP1","CD8_Activated"
4.72594217680043e-46,0.32657459191222,0.412,0.256,8.94384556959482e-42,"4","C1orf43","CD8_Activated"
8.90070214685107e-49,0.326534006279578,0.36,0.214,1.68445788129156e-44,"4","TWF2","CD8_Activated"
8.9795715906441e-52,0.326311639526242,0.708,0.487,1.6993839235294e-47,"4","MT2A","CD8_Activated"
5.75048327668015e-43,0.326220353543174,0.323,0.195,1.08827896011172e-38,"4","TMEM165","CD8_Activated"
5.18969847638368e-48,0.325412960465043,0.767,0.525,9.82150436655611e-44,"4","REL","CD8_Activated"
